date,platform,product_id,sold_count
2026-08-03,lazada,5509677480,548.0
2026-08-03,lazada,5372397282,597.0
2026-08-03,lazada,5168645569,244.0
2026-08-03,lazada,4720325295,110.0
2026-08-03,lazada,5190867126,47.0
2026-08-03,lazada,5191236342,20.0
2026-08-03,lazada,5126905835,54.0
2026-08-03,lazada,5189054808,1200.0
2026-08-03,lazada,5595306880,81.0
2026-08-03,lazada,5602789032,360.0
2026-08-03,lazada,5514073411,1100.0
2026-08-03,lazada,5448995704,328.0
2026-08-03,lazada,5275617727,176.0
2026-08-03,lazada,4359007348,18.0
2026-08-03,lazada,5560257089,17.0
2026-08-03,lazada,5298392085,34.0
2026-08-03,lazada,4900731012,17.0
2026-08-03,lazada,5515294399,663.0
2026-08-03,lazada,3412613387,99.0
2026-08-03,lazada,5159454827,1900.0
2026-08-03,lazada,5348998579,225.0
2026-08-03,lazada,5470338787,199.0
2026-08-03,lazada,5607651271,35.0
2026-08-03,lazada,5610788284,9.0
2026-08-03,lazada,3862570848,385.0
2026-08-03,lazada,5607742982,314.0
2026-08-03,lazada,5273034234,112.0
2026-08-03,lazada,5602729290,101.0
2026-08-03,lazada,5633316267,210.0
2026-08-03,lazada,5315184679,38.0
2026-08-03,lazada,5630667060,59.0
2026-08-03,lazada,5515825848,79.0
2026-08-03,lazada,2659454333,412.0
2026-08-03,lazada,5594728973,39.0
2026-08-03,lazada,5605543146,16.0
2026-08-03,lazada,5701878065,224.0
2026-08-03,lazada,5630253610,252.0
2026-08-03,lazada,5352605526,2700.0
2026-08-03,lazada,5692981535,333.0
2026-08-03,lazada,5191315044,168.0
2026-08-03,lazada,5528059418,21.0
2026-08-03,lazada,4362942230,9.0
2026-08-03,lazada,5219558441,18.0
2026-08-03,lazada,5595342831,45.0
2026-08-03,lazada,5719468999,61.0
2026-08-03,lazada,5711906773,106.0
2026-08-03,lazada,5225184890,15.0
2026-08-03,lazada,5161150404,16.0
2026-08-03,lazada,5630714081,314.0
2026-08-03,lazada,5637081617,294.0
2026-08-03,lazada,5772300269,163.0
2026-08-03,lazada,5595238518,325.0
2026-08-03,lazada,5654510582,1900.0
2026-08-03,lazada,5283135249,1000.0
2026-08-03,lazada,5121184020,5.0
2026-08-03,lazada,5877448283,48.0
2026-08-03,lazada,5845696998,54.0
2026-08-03,lazada,5121049203,32.0
2026-08-03,lazada,5835641076,52.0
2026-08-03,lazada,5595588069,50.0
2026-08-03,lazada,5629097025,796.0
2026-08-03,lazada,5736991280,125.0
2026-08-03,lazada,5874648403,97.0
2026-08-03,lazada,5904561655,31.0
2026-08-03,lazada,5693924002,777.0
2026-08-03,lazada,5862938494,300.0
2026-08-03,lazada,5796561276,723.0
2026-08-03,lazada,3075012635,1500.0
2026-08-03,lazada,5047098193,808.0
2026-08-03,lazada,5178958750,202.0
2026-08-03,lazada,5292760982,745.0
2026-08-03,lazada,3377662148,793.0
2026-08-03,lazada,4718101400,193.0
